idx,prem,hyp,batch_name,uploaded_at,source_file
7229,"Aunque no te escriba desde Estados Unidos, ahí es donde normalmente estoy, haceme una seña ...","Normalmente estoy en Estados Unidos, pero ahora no te estoy escribiendo desde ahí.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7230,Lo que Herrnstein y Murray usaron para medir el coeficiente intelectual es en realidad una medida de educación así como de inteligencia.,Herrnstein y Murray usaron educación e inteligencia para determinar el coeficiente intelectual.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7231,Lo que Herrnstein y Murray usaron para medir el coeficiente intelectual es en realidad una medida de educación así como de inteligencia.,Las únicas cosas que Herrnstein y Murray usan para determinar el cociente intelectual son la edad y el sexo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7232,Lo que Herrnstein y Murray usaron para medir el coeficiente intelectual es en realidad una medida de educación así como de inteligencia.,Herrnstein y Murray usaron la educación y la inteligencia para determinar el cociente intelectual de los niños.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7233,Los resultados franceses fueron básicamente llenar dieciocho millones de prescripciones para fen phen en los Estados Unidos el año pasado.,Millones de personas tomaron un medicamento dietético que les hizo perder 20 libras cada una.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7234,Los resultados franceses fueron básicamente llenar dieciocho millones de prescripciones para fen phen en los Estados Unidos el año pasado.,Millones de personas tomaron fen-phen.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7235,Los resultados franceses fueron básicamente llenar dieciocho millones de prescripciones para fen phen en los Estados Unidos el año pasado.,Nadie tomó fen-phen en los Estados Unidos.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7236,Hay dos ventajas evolutivas de parecerse a la media.,Tener una apariencia común es beneficioso porque las personas te dejan en paz.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7237,Hay dos ventajas evolutivas de parecerse a la media.,Lo mejor es parecer muy elegante.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7238,Hay dos ventajas evolutivas de parecerse a la media.,Está bien mirar el promedio.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7239,El Departamento de Estado le pidió a Moscú que modifique el Tratado ABM--al que la mayoría de los partidarios de la defensa antimisiles ven como un anticuado dinosaurio de la Guerra Fría de todos modos.,El Tratado ABM no tiene nada que ver con el armamento.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7240,El Departamento de Estado le pidió a Moscú que modifique el Tratado ABM--al que la mayoría de los partidarios de la defensa antimisiles ven como un anticuado dinosaurio de la Guerra Fría de todos modos.,El Tratado ABM ha ahorrado miles de millones de dólares.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7241,El Departamento de Estado le pidió a Moscú que modifique el Tratado ABM--al que la mayoría de los partidarios de la defensa antimisiles ven como un anticuado dinosaurio de la Guerra Fría de todos modos.,El Tratado ABM implica defensa de misiles.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7242,"Sacando más provecho de las relaciones crispadas entre British Telecom y MCI, WorldCom pujó más alto que BT al ofrecer 30 mil millones de dólares por MCI.",BT ofreció 20.000 millones por MCI.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7243,"Sacando más provecho de las relaciones crispadas entre British Telecom y MCI, WorldCom pujó más alto que BT al ofrecer 30 mil millones de dólares por MCI.",WorldCom nunca hizo una oferta contra BT.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7244,"Sacando más provecho de las relaciones crispadas entre British Telecom y MCI, WorldCom pujó más alto que BT al ofrecer 30 mil millones de dólares por MCI.",WorldCom estaba en una guerra de ofertas contra BT.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7245,La respuesta de la feminización de la cultura,La cultura no puede relacionarse con el feminismo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7246,La respuesta de la feminización de la cultura,La cultura fue feminizada.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7247,La respuesta de la feminización de la cultura,Sólo hay una respuesta a la feminización de la cultura.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7248,Lo mejor que se puede decir de Podhoretz y Decter es que a sus relojes biológicos no les quedan muchos minutos más.,¡Decter es tan joven!,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7249,Lo mejor que se puede decir de Podhoretz y Decter es que a sus relojes biológicos no les quedan muchos minutos más.,Decter tiene 85 años de edad.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7250,Lo mejor que se puede decir de Podhoretz y Decter es que a sus relojes biológicos no les quedan muchos minutos más.,Decter es viejo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7251,Alternativo no debe usarse en lugar de sustituto.,No es apropiado usar alternativas para referirse a sustitutos.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7252,Alternativo no debe usarse en lugar de sustituto.,Está permitido sustituir alterno por alternativa.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7253,Alternativo no debe usarse en lugar de sustituto.,Muchas personas no saben cómo usar correctamente alternativas y sustitutos.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7254,"Cuando llegó a los sesenta años, en 1895, Skeat dio la impresión de que estaba empezando a tomarse menos en serio estos asuntos","Cuando Skeat cumplió los sesenta, no dio señales de que estaba pensando en nada.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7255,"Cuando llegó a los sesenta años, en 1895, Skeat dio la impresión de que estaba empezando a tomarse menos en serio estos asuntos","A medida que Skeat creció, tuvo la sensación de que se tomaba estos asuntos menos en serio.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7256,"Cuando llegó a los sesenta años, en 1895, Skeat dio la impresión de que estaba empezando a tomarse menos en serio estos asuntos",Skeat comenzó a preocuparse por diferentes cosas a medida que envejecía.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7257,"En la grava en la parte trasera de la cueva, había un auto negro abollado y una boya de pesca de color rosa brillante, chicas como juguetes contra las rocas.",El automóvil y la boya de pescar eran chicos en comparación con los cantos rodados.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7258,"En la grava en la parte trasera de la cueva, había un auto negro abollado y una boya de pesca de color rosa brillante, chicas como juguetes contra las rocas.",El auto se había desviado de la ruta y había ido a parar a la base del peñasco.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7260,"El buen Dr. Spooner, un hombre amable de pelo blanco y rostro angelical, sirvió en la New College durante medio siglo como académico distinguido y administrador capaz.",El Dr. Spooner dejó el New College después de servir veinte años como académico y administrador.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7261,"El buen Dr. Spooner, un hombre amable de pelo blanco y rostro angelical, sirvió en la New College durante medio siglo como académico distinguido y administrador capaz.",El Dr. Spooner formó parte de New College por décadas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7262,"El buen Dr. Spooner, un hombre amable de pelo blanco y rostro angelical, sirvió en la New College durante medio siglo como académico distinguido y administrador capaz.",El Dr. Spooner fue el miembro más antiguo de la Nueva Universidad.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7263,"... pero la segunda vez que se produce el encuentro, se vio atrapado en medio de dos amigos.","Él no sabe qué lado elegir, entre sus dos amigos.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7264,"... pero la segunda vez que se produce el encuentro, se vio atrapado en medio de dos amigos.","Él solo tiene un encuentro, que involucra a un amigo suyo.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7265,"... pero la segunda vez que se produce el encuentro, se vio atrapado en medio de dos amigos.",La segunda vez el encuentro involucra a tres personas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7266,"¿Qué te gusta más, las matemáticas o las ciencias?",¿Prefiere las matemáticas o las ciencias?,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7267,"¿Qué te gusta más, las matemáticas o las ciencias?","¿Qué es lo que más odiás, inglés o filosofía?",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7268,"¿Qué te gusta más, las matemáticas o las ciencias?",Te pueden gustar otras cosas además de las Matemáticas y las Ciencias.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7269,"Debido al tiempo y a la tecnología mejorada, todos los teléfonos que no son de radio pueden ser marcados como teléfonos con cable.",Los teléfonos que no son de radio terminarán como teléfonos con cable.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7270,"Debido al tiempo y a la tecnología mejorada, todos los teléfonos que no son de radio pueden ser marcados como teléfonos con cable.",Los teléfonos mejorarán con la tecnología.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7271,"Debido al tiempo y a la tecnología mejorada, todos los teléfonos que no son de radio pueden ser marcados como teléfonos con cable.",Los teléfonos con cable son más básicos que los teléfonos que no son de radio.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7272,"La última oración Suponemos, por supuesto, que no ha enviado este ensayo a otra parte.",Suponemos que usted no ha presentado este ensayo a nadie más.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7273,"La última oración Suponemos, por supuesto, que no ha enviado este ensayo a otra parte.",Entendemos que ha publicado previamente este ensayo en cinco periódicos.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7274,"La última oración Suponemos, por supuesto, que no ha enviado este ensayo a otra parte.",Nos gustaría que firmaras un formulario aceptando que somos los únicos a los que has presentado este ensayo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7275,Un caballero está ligado a su corcel a través del latín caballus (caballo).,Los Cavaliers son conocidos como soldados de infantería utilizados para defender posiciones fijas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7276,Un caballero está ligado a su corcel a través del latín caballus (caballo).,El mismo nombre de un caballero indica su conexión con su caballo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7277,Un caballero está ligado a su corcel a través del latín caballus (caballo).,Entre los caballeros hay tres razas diferentes de caballos que son famosas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7278,Los lingüistas han demostrado que la primera lengua franca (conocida por muchos lingüistas como Lingua Franca Mediterránea) ya se hablaba antes de que comenzara la primera Cruzada en el año 1096 d. C.,Según la Lingua Franca fue hablada después de la primera Cruzada.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7280,Los lingüistas han demostrado que la primera lengua franca (conocida por muchos lingüistas como Lingua Franca Mediterránea) ya se hablaba antes de que comenzara la primera Cruzada en el año 1096 d. C.,La primera lengua franca se hablaba en el Mediterráneo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7281,buen hermano -- esta expresión de uso común presente se encuentra en Julio César (iv.,"En Julio César, se usa el término buen hermano.",xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7282,buen hermano -- esta expresión de uso común presente se encuentra en Julio César (iv.,El término buen hermano solo se ha usado desde el siglo XX.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7283,buen hermano -- esta expresión de uso común presente se encuentra en Julio César (iv.,El término hermano bueno se usa para referirse a un cuñado.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7284,"Si es así, puede que te veas inducido a comprar esta edición, ya que contiene 55 páginas de palabras, definiciones y citas no publicadas anteriormente.",Este libro tiene muchas palabras nuevas que no fueron publicadas antes.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
7285,"Si es así, puede que te veas inducido a comprar esta edición, ya que contiene 55 páginas de palabras, definiciones y citas no publicadas anteriormente.",Esta edición es igual a la edición anterior.,xnli_rp_full_2026-05-27,2026-05-27 20:44:49.926065+00,validation_app\to_upload\chunk_04.jsonl
